name,state,staff_tests,total_staff_cases,staff_recovered,total_staff_deaths,prisoner_tests,total_prisoner_cases,prisoners_recovered,total_prisoner_deaths,as_of_date_month_year,as_of_date,year,month,region,civ_death,civ_cases,civ_hosp,civ_tests,Design capacity 2000/a,Design capacity 2005/a,Percent of design capacity occupied 2000,Percent of design capacity occupied 2005,Rated capacity 2000,Rated capacity 2005,Percent of rated capacity occupied 2000,Percent of rated capacity occupied 2005,Total_18,Male_18,Female_18,Total_19,Male_19,Female_19,Total number of facilities,Facilities operating one or more work programs,Inmates participating in one or more work programs,Prison industries,Support services,Farming ,Public works,Other work programs ,No work programs,phone_rate_avg,Latitude,Longitude
Alabama,AL,0,11,0,0,61,4,0,1,"Apr,2020",4/28/20,2020,4,South,256,6038,978,0,17693,12918,127,179,22158,22158,101,0,26841,24439,2402,28304,25555,2749,33,24,28,7,10,6,9,5,7,4.5,32.75,-86.75
Alabama,AL,0,42,0,0,74,7,0,0,"May,2020",5/26/20,2020,5,South,362,10884,866,0,17693,12918,127,179,22158,22158,101,0,26841,24439,2402,28304,25555,2749,33,24,28,7,10,6,9,5,7,4.5,32.75,-86.75
Alabama,AL,0,111,74,1,177,57,10,6,"Jun,2020",6/30/20,2020,6,South,319,20142,925,0,17693,12918,127,179,22158,22158,101,0,26841,24439,2402,28304,25555,2749,33,24,28,7,10,6,9,5,7,4.5,32.75,-86.75
Alabama,AL,0,125,82,1,407,131,96,8,"Jul,2020",7/28/20,2020,7,South,630,49678,7752,0,17693,12918,127,179,22158,22158,101,0,26841,24439,2402,28304,25555,2749,33,24,28,7,10,6,9,5,7,4.5,32.75,-86.75
Alabama,AL,0,62,110,0,990,137,190,4,"Aug,2020",8/25/20,2020,8,South,602,38335,3746,0,17693,12918,127,179,22158,22158,101,0,26841,24439,2402,28304,25555,2749,33,24,28,7,10,6,9,5,7,4.5,32.75,-86.75
Alabama,AL,0,45,87,0,353,79,73,4,"Sep,2020",9/28/20,2020,9,South,358,28643,2990,0,17693,12918,127,179,22158,22158,101,0,26841,24439,2402,28304,25555,2749,33,24,28,7,10,6,9,5,7,4.5,32.75,-86.75
Alabama,AL,0,57,25,0,3260,117,39,4,"Oct,2020",10/26/20,2020,10,South,427,37584,3193,0,17693,12918,127,179,22158,22158,101,0,26841,24439,2402,28304,25555,2749,33,24,28,7,10,6,9,5,7,4.5,32.75,-86.75
Alabama,AL,0,212,51,0,1693,323,319,7,"Nov,2020",11/30/20,2020,11,South,611,57239,4888,0,17693,12918,127,179,22158,22158,101,0,26841,24439,2402,28304,25555,2749,33,24,28,7,10,6,9,5,7,4.5,32.75,-86.75
Alabama,AL,0,137,90,0,5639,306,268,20,"Dec,2020",12/28/20,2020,12,South,1249,111702,8846,0,17693,12918,127,179,22158,22158,101,0,26841,24439,2402,28304,25555,2749,33,24,28,7,10,6,9,5,7,4.5,32.75,-86.75
Alabama,AL,0,147,271,1,2023,208,195,6,"Jan,2021",1/25/21,2021,1,South,2861,98413,7675,0,17693,12918,127,179,22158,22158,101,0,26841,24439,2402,28304,25555,2749,33,24,28,7,10,6,9,5,7,4.5,32.75,-86.75
Alaska,AK,,8,0,0,207,1,0,0,"Apr,2020",4/29/20,2020,4,West,6,227,26,15406,3490,3101,93,134,3622,4129,90,100,4380,4001,379,4475,4049,426,21,18,1334,3,17,4,9,3,1,3.75,64,-150
Alaska,AK,,3,0,0,289,1,0,0,"May,2020",5/27/20,2020,5,West,1,108,12,32576,3490,3101,93,134,3622,4129,90,100,4380,4001,379,4475,4049,426,21,18,1334,3,17,4,9,3,1,3.75,64,-150
Alaska,AK,,0,0,0,222,0,0,0,"Jun,2020",6/23/20,2020,6,West,4,481,18,60490,3490,3101,93,134,3622,4129,90,100,4380,4001,379,4475,4049,426,21,18,1334,3,17,4,9,3,1,3.75,64,-150
Alaska,AK,,4,0,0,1623,15,0,0,"Jul,2020",7/28/20,2020,7,West,9,2049,83,120921,3490,3101,93,134,3622,4129,90,100,4380,4001,379,4475,4049,426,21,18,1334,3,17,4,9,3,1,3.75,64,-150
Alaska,AK,,16,0,0,1737,22,0,0,"Aug,2020",8/26/20,2020,8,West,14,2293,90,115524,3490,3101,93,134,3622,4129,90,100,4380,4001,379,4475,4049,426,21,18,1334,3,17,4,9,3,1,3.75,64,-150
Alaska,AK,,1,0,0,1659,26,0,0,"Sep,2020",9/29/20,2020,9,West,19,2603,74,108577,3490,3101,93,134,3622,4129,90,100,4380,4001,379,4475,4049,426,21,18,1334,3,17,4,9,3,1,3.75,64,-150
Alaska,AK,,20,0,0,1782,121,0,0,"Oct,2020",10/27/20,2020,10,West,26,7423,140,147000,3490,3101,93,134,3622,4129,90,100,4380,4001,379,4475,4049,426,21,18,1334,3,17,4,9,3,1,3.75,64,-150
Alaska,AK,,59,0,0,3201,458,0,1,"Nov,2020",11/24/20,2020,11,West,39,16011,270,407189,3490,3101,93,134,3622,4129,90,100,4380,4001,379,4475,4049,426,21,18,1334,3,17,4,9,3,1,3.75,64,-150
Alaska,AK,,105,0,0,5272,1322,0,4,"Dec,2020",12/28/20,2020,12,West,85,14138,298,264354,3490,3101,93,134,3622,4129,90,100,4380,4001,379,4475,4049,426,21,18,1334,3,17,4,9,3,1,3.75,64,-150
Alaska,AK,,52,0,0,3862,328,0,0,"Jan,2021",1/25/21,2021,1,West,56,7137,182,224575,3490,3101,93,134,3622,4129,90,100,4380,4001,379,4475,4049,426,21,18,1334,3,17,4,9,3,1,3.75,64,-150
Arizona,AZ,,0,0,0,195,50,0,2,"Apr,2020",4/29/20,2020,4,West,296,6359,1403,65390,30426,30591,101,107,29482,34013,105,97,42005,37820,4185,42441,38035,4406,21,17,20194,10,15,5,12,4,2,4.8,34.5,-111.5
Arizona,AZ,,23,0,0,861,133,0,5,"May,2020",5/27/20,2020,5,West,586,12288,1442,217273,30426,30591,101,107,29482,34013,105,97,42005,37820,4185,42441,38035,4406,21,17,20194,10,15,5,12,4,2,4.8,34.5,-111.5
Arizona,AZ,,151,90,1,2361,238,166,2,"Jun,2020",6/30/20,2020,6,West,726,59279,1357,449170,30426,30591,101,107,29482,34013,105,97,42005,37820,4185,42441,38035,4406,21,17,20194,10,15,5,12,4,2,4.8,34.5,-111.5
Arizona,AZ,,294,292,0,1795,403,179,7,"Jul,2020",7/28/20,2020,7,West,2062,94795,6524,569004,30426,30591,101,107,29482,34013,105,97,42005,37820,4185,42441,38035,4406,21,17,20194,10,15,5,12,4,2,4.8,34.5,-111.5
Arizona,AZ,,153,197,0,18929,1056,479,10,"Aug,2020",8/25/20,2020,8,West,1335,27825,10145,425329,30426,30591,101,107,29482,34013,105,97,42005,37820,4185,42441,38035,4406,21,17,20194,10,15,5,12,4,2,4.8,34.5,-111.5
Arizona,AZ,,28,53,0,15880,706,1649,2,"Sep,2020",9/29/20,2020,9,West,621,16672,714,439302,30426,30591,101,107,29482,34013,105,97,42005,37820,4185,42441,38035,4406,21,17,20194,10,15,5,12,4,2,4.8,34.5,-111.5
Arizona,AZ,,57,25,0,901,50,68,0,"Oct,2020",10/27/20,2020,10,West,329,27439,-627,636052,30426,30591,101,107,29482,34013,105,97,42005,37820,4185,42441,38035,4406,21,17,20194,10,15,5,12,4,2,4.8,34.5,-111.5
Arizona,AZ,,238,108,0,933,318,34,0,"Nov,2020",11/24/20,2020,11,West,660,80871,4294,973575,30426,30591,101,107,29482,34013,105,97,42005,37820,4185,42441,38035,4406,21,17,20194,10,15,5,12,4,2,4.8,34.5,-111.5
Arizona,AZ,,773,617,0,879,3461,2096,6,"Dec,2020",12/29/20,2020,12,West,2225,193390,11471,1256676,30426,30591,101,107,29482,34013,105,97,42005,37820,4185,42441,38035,4406,21,17,20194,10,15,5,12,4,2,4.8,34.5,-111.5
Arizona,AZ,,660,470,0,698,3132,2840,13,"Jan,2021",1/26/21,2021,1,West,4256,238197,15507,1638982,30426,30591,101,107,29482,34013,105,97,42005,37820,4185,42441,38035,4406,21,17,20194,10,15,5,12,4,2,4.8,34.5,-111.5
Arkansas,AR,647,95,0,0,1855,923,0,0,"Apr,2020",4/28/20,2020,4,South,53,2732,402,41897,10026,13913,104,100,10026,14673,104,95,17799,16396,1403,17759,16188,1571,26,25,10739,0,24,2,7,2,1,4.8,34.75,-92.5
Arkansas,AR,161,40,0,1,858,328,0,8,"May,2020",5/27/20,2020,5,South,72,3998,309,81136,10026,13913,104,100,10026,14673,104,95,17799,16396,1403,17759,16188,1571,26,25,10739,0,24,2,7,2,1,4.8,34.75,-92.5
Arkansas,AR,1395,83,83,0,4324,1236,976,5,"Jun,2020",6/30/20,2020,6,South,137,13524,702,181688,10026,13913,104,100,10026,14673,104,95,17799,16396,1403,17759,16188,1571,26,25,10739,0,24,2,7,2,1,4.8,34.75,-92.5
Arkansas,AR,675,91,37,0,1726,1364,1121,14,"Jul,2020",7/28/20,2020,7,South,183,21734,1439,191514,10026,13913,104,100,10026,14673,104,95,17799,16396,1403,17759,16188,1571,26,25,10739,0,24,2,7,2,1,4.8,34.75,-92.5
Arkansas,AR,2189,87,153,0,7380,1343,1668,11,"Aug,2020",8/25/20,2020,8,South,344,18713,1361,224318,10026,13913,104,100,10026,14673,104,95,17799,16396,1403,17759,16188,1571,26,25,10739,0,24,2,7,2,1,4.8,34.75,-92.5
Arkansas,AR,47,384,7,1,1257,1228,1166,4,"Sep,2020",9/29/20,2020,9,South,572,22473,1141,302682,10026,13913,104,100,10026,14673,104,95,17799,16396,1403,17759,16188,1571,26,25,10739,0,24,2,7,2,1,4.8,34.75,-92.5
Arkansas,AR,0,0,0,0,1080,1107,1063,6,"Oct,2020",10/27/20,2020,10,South,556,28493,1684,317255,10026,13913,104,100,10026,14673,104,95,17799,16396,1403,17759,16188,1571,26,25,10739,0,24,2,7,2,1,4.8,34.75,-92.5
Arkansas,AR,0,0,0,0,1252,1257,1427,0,"Nov,2020",11/24/20,2020,11,South,577,45169,1899,336485,10026,13913,104,100,10026,14673,104,95,17799,16396,1403,17759,16188,1571,26,25,10739,0,24,2,7,2,1,4.8,34.75,-92.5
Arkansas,AR,0,33,0,1,228,1793,1638,2,"Dec,2020",12/29/20,2020,12,South,1174,67779,2421,368031,10026,13913,104,100,10026,14673,104,95,17799,16396,1403,17759,16188,1571,26,25,10739,0,24,2,7,2,1,4.8,34.75,-92.5
Arkansas,AR,0,0,0,1,0,326,822,2,"Jan,2021",1/26/21,2021,1,South,1192,70130,2252,380050,10026,13913,104,100,10026,14673,104,95,17799,16396,1403,17759,16188,1571,26,25,10739,0,24,2,7,2,1,4.8,34.75,-92.5
California,CA,,128,0,0,1054,204,0,1,"Apr,2020",4/29/20,2020,4,West,1829,41435,0,596083,97740,95562,167,178,167367,120625,98,141,128625,122847,5778,122687,117119,5568,100,82,77199,28,44,7,34,29,15,2.03,37.25,-119.75
California,CA,,135,0,0,10611,1011,0,8,"May,2020",5/27/20,2020,5,West,2231,61666,0,1319511,97740,95562,167,178,167367,120625,98,141,128625,122847,5778,122687,117119,5568,100,82,77199,28,44,7,34,29,15,2.03,37.25,-119.75
California,CA,,575,228,2,28922,3723,1954,13,"Jun,2020",6/30/20,2020,6,West,1767,118149,0,2222291,97740,95562,167,178,167367,120625,98,141,128625,122847,5778,122687,117119,5568,100,82,77199,28,44,7,34,29,15,2.03,37.25,-119.75
California,CA,,818,319,1,25090,2767,3564,25,"Jul,2020",7/28/20,2020,7,West,3025,264856,0,3643902,97740,95562,167,178,167367,120625,98,141,128625,122847,5778,122687,117119,5568,100,82,77199,28,44,7,34,29,15,2.03,37.25,-119.75
California,CA,,1053,783,6,17481,2457,2614,10,"Aug,2020",8/25/20,2020,8,West,3928,210497,0,3562264,97740,95562,167,178,167367,120625,98,141,128625,122847,5778,122687,117119,5568,100,82,77199,28,44,7,34,29,15,2.03,37.25,-119.75
California,CA,,926,1311,0,10083,4060,3308,10,"Sep,2020",9/29/20,2020,9,West,2859,106540,0,3331897,97740,95562,167,178,167367,120625,98,141,128625,122847,5778,122687,117119,5568,100,82,77199,28,44,7,34,29,15,2.03,37.25,-119.75
California,CA,,673,885,1,6738,1397,2903,9,"Oct,2020",10/27/20,2020,10,West,1834,111380,0,3897115,97740,95562,167,178,167367,120625,98,141,128625,122847,5778,122687,117119,5568,100,82,77199,28,44,7,34,29,15,2.03,37.25,-119.75
California,CA,,1586,805,0,10199,3859,1566,9,"Nov,2020",11/25/20,2020,11,West,1515,290963,0,5422854,97740,95562,167,178,167367,120625,98,141,128625,122847,5778,122687,117119,5568,100,82,77199,28,44,7,34,29,15,2.03,37.25,-119.75
California,CA,,5803,3259,1,5329,18919,13628,35,"Dec,2020",12/29/20,2020,12,West,6245,1032411,0,8830311,97740,95562,167,178,167367,120625,98,141,128625,122847,5778,122687,117119,5568,100,82,77199,28,44,7,34,29,15,2.03,37.25,-119.75
California,CA,,3306,5944,11,674,8197,13500,67,"Jan,2021",1/26/21,2021,1,West,15311,997969,0,9423536,97740,95562,167,178,167367,120625,98,141,128625,122847,5778,122687,117119,5568,100,82,77199,28,44,7,34,29,15,2.03,37.25,-119.75
Colorado,CO,,17,0,0,501,256,0,0,"Apr,2020",4/30/20,2020,4,West,708,12318,2188,0,16543,19388,95,107,17882,22451,88,93,20372,18347,2025,19785,17866,1919,58,36,13369,15,28,4,12,9,12,2.78,39,-105.5
Colorado,CO,,17,0,0,2963,337,0,2,"May,2020",5/27/20,2020,5,West,668,11094,1650,0,16543,19388,95,107,17882,22451,88,93,20372,18347,2025,19785,17866,1919,58,36,13369,15,28,4,12,9,12,2.78,39,-105.5
Colorado,CO,,18,17,0,914,37,161,1,"Jun,2020",6/30/20,2020,6,West,245,6337,1142,0,16543,19388,95,107,17882,22451,88,93,20372,18347,2025,19785,17866,1919,58,36,13369,15,28,4,12,9,12,2.78,39,-105.5
Colorado,CO,,38,27,0,12057,211,66,0,"Jul,2020",7/28/20,2020,7,West,148,14094,952,0,16543,19388,95,107,17882,22451,88,93,20372,18347,2025,19785,17866,1919,58,36,13369,15,28,4,12,9,12,2.78,39,-105.5
Colorado,CO,,33,41,0,10838,42,180,0,"Aug,2020",8/25/20,2020,8,West,107,10615,587,0,16543,19388,95,107,17882,22451,88,93,20372,18347,2025,19785,17866,1919,58,36,13369,15,28,4,12,9,12,2.78,39,-105.5
Colorado,CO,,29,25,0,7695,9,15,0,"Sep,2020",9/29/20,2020,9,West,106,13112,540,0,16543,19388,95,107,17882,22451,88,93,20372,18347,2025,19785,17866,1919,58,36,13369,15,28,4,12,9,12,2.78,39,-105.5
Colorado,CO,,141,46,0,15400,515,101,1,"Oct,2020",10/27/20,2020,10,West,234,36814,1496,0,16543,19388,95,107,17882,22451,88,93,20372,18347,2025,19785,17866,1919,58,36,13369,15,28,4,12,9,12,2.78,39,-105.5
Colorado,CO,,431,0,0,34293,2128,0,3,"Nov,2020",11/24/20,2020,11,West,752,125555,4424,0,16543,19388,95,107,17882,22451,88,93,20372,18347,2025,19785,17866,1919,58,36,13369,15,28,4,12,9,12,2.78,39,-105.5
Colorado,CO,,514,0,0,42613,3590,0,17,"Dec,2020",12/29/20,2020,12,West,1777,101192,5110,0,16543,19388,95,107,17882,22451,88,93,20372,18347,2025,19785,17866,1919,58,36,13369,15,28,4,12,9,12,2.78,39,-105.5
Colorado,CO,,214,0,0,23371,1022,0,3,"Jan,2021",1/26/21,2021,1,West,823,62082,3235,0,16543,19388,95,107,17882,22451,88,93,20372,18347,2025,19785,17866,1919,58,36,13369,15,28,4,12,9,12,2.78,39,-105.5
Connecticut,CT,0,323,0,0,911,415,0,3,"Apr,2020",4/29/20,2020,4,Northeast,2188,24572,0,80218,16869,16869,101,0,17600,18688,97,102,13681,12679,1002,12823,11882,941,49,32,322,4,22,2,4,9,9,4.87,41.62,-72.7028
Connecticut,CT,0,52,0,0,0,436,0,4,"May,2020",5/28/20,2020,5,Northeast,1687,14501,12538,155228,16869,16869,101,0,17600,18688,97,102,13681,12679,1002,12823,11882,941,49,32,322,4,22,2,4,9,9,4.87,41.62,-72.7028
Connecticut,CT,403,2,22,0,8556,489,811,0,"Jun,2020",6/30/20,2020,6,Northeast,378,4313,-2270,214368,16869,16869,101,0,17600,18688,97,102,13681,12679,1002,12823,11882,941,49,32,322,4,22,2,4,9,9,4.87,41.62,-72.7028
Connecticut,CT,3926,6,1,0,1336,59,-3,0,"Jul,2020",7/28/20,2020,7,Northeast,110,3296,539,327626,16869,16869,101,0,17600,18688,97,102,13681,12679,1002,12823,11882,941,49,32,322,4,22,2,4,9,9,4.87,41.62,-72.7028
Connecticut,CT,1562,8,7,0,4333,137,119,0,"Aug,2020",8/25/20,2020,8,Northeast,33,3069,373,378930,16869,16869,101,0,17600,18688,97,102,13681,12679,1002,12823,11882,941,49,32,322,4,22,2,4,9,9,4.87,41.62,-72.7028
Connecticut,CT,3621,14,11,0,3175,20,98,0,"Sep,2020",9/22/20,2020,9,Northeast,43,4671,380,420602,16869,16869,101,0,17600,18688,97,102,13681,12679,1002,12823,11882,941,49,32,322,4,22,2,4,9,9,4.87,41.62,-72.7028
Connecticut,CT,3471,74,28,0,2298,115,74,0,"Oct,2020",10/27/20,2020,10,Northeast,108,13657,697,693324,16869,16869,101,0,17600,18688,97,102,13681,12679,1002,12823,11882,941,49,32,322,4,22,2,4,9,9,4.87,41.62,-72.7028
Connecticut,CT,6059,186,107,0,2479,136,71,1,"Nov,2020",11/24/20,2020,11,Northeast,404,46088,0,968754,16869,16869,101,0,17600,18688,97,102,13681,12679,1002,12823,11882,941,49,32,322,4,22,2,4,9,9,4.87,41.62,-72.7028
Connecticut,CT,9658,330,258,0,15364,1146,714,5,"Dec,2020",12/29/20,2020,12,Northeast,975,68413,0,1056014,16869,16869,101,0,17600,18688,97,102,13681,12679,1002,12823,11882,941,49,32,322,4,22,2,4,9,9,4.87,41.62,-72.7028
Connecticut,CT,6068,413,376,0,10069,768,1039,6,"Jan,2021",1/26/21,2021,1,Northeast,1051,64315,0,1383419,16869,16869,101,0,17600,18688,97,102,13681,12679,1002,12823,11882,941,49,32,322,4,22,2,4,9,9,4.87,41.62,-72.7028
Delaware,DE,0,38,0,0,196,67,0,3,"Apr,2020",4/28/20,2020,4,South,198,4415,0,0,4567,5419,132,125,5716,6845,105,99,6067,5646,421,5692,5313,379,12,12,1781,2,11,2,3,1,0,2.55,38.67,-75.4165
Delaware,DE,470,50,0,1,82,81,0,4,"May,2020",5/29/20,2020,5,South,258,4764,0,0,4567,5419,132,125,5716,6845,105,99,6067,5646,421,5692,5313,379,12,12,1781,2,11,2,3,1,0,2.55,38.67,-75.4165
Delaware,DE,34,7,32,0,24,2,8,0,"Jun,2020",6/29/20,2020,6,South,41,1976,0,0,4567,5419,132,125,5716,6845,105,99,6067,5646,421,5692,5313,379,12,12,1781,2,11,2,3,1,0,2.55,38.67,-75.4165
Delaware,DE,524,60,21,0,1275,378,304,1,"Jul,2020",7/29/20,2020,7,South,76,3314,0,0,4567,5419,132,125,5716,6845,105,99,6067,5646,421,5692,5313,379,12,12,1781,2,11,2,3,1,0,2.55,38.67,-75.4165
Delaware,DE,7,14,51,0,8,13,74,2,"Aug,2020",8/27/20,2020,8,South,20,2641,0,0,4567,5419,132,125,5716,6845,105,99,6067,5646,421,5692,5313,379,12,12,1781,2,11,2,3,1,0,2.55,38.67,-75.4165
Delaware,DE,178,15,7,0,271,30,1,1,"Sep,2020",9/22/20,2020,9,South,31,3184,0,0,4567,5419,132,125,5716,6845,105,99,6067,5646,421,5692,5313,379,12,12,1781,2,11,2,3,1,0,2.55,38.67,-75.4165
Delaware,DE,70,24,7,0,142,4,27,0,"Oct,2020",10/28/20,2020,10,South,72,4338,0,0,4567,5419,132,125,5716,6845,105,99,6067,5646,421,5692,5313,379,12,12,1781,2,11,2,3,1,0,2.55,38.67,-75.4165
Delaware,DE,687,29,32,0,3999,43,5,0,"Nov,2020",11/18/20,2020,11,South,64,10703,0,0,4567,5419,132,125,5716,6845,105,99,6067,5646,421,5692,5313,379,12,12,1781,2,11,2,3,1,0,2.55,38.67,-75.4165
Delaware,DE,297,336,265,0,4269,1132,890,1,"Dec,2020",12/29/20,2020,12,South,154,21802,0,0,4567,5419,132,125,5716,6845,105,99,6067,5646,421,5692,5313,379,12,12,1781,2,11,2,3,1,0,2.55,38.67,-75.4165
Delaware,DE,0,0,0,0,0,149,263,0,"Jan,2021",1/11/21,2021,1,South,164,20615,0,0,4567,5419,132,125,5716,6845,105,99,6067,5646,421,5692,5313,379,12,12,1781,2,11,2,3,1,0,2.55,38.67,-75.4165
Federal,US,,467,0,0,0,1969,0,31,"Apr,2020",4/29/20,2020,4,Federal,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Federal,US,,125,0,0,0,3260,0,34,"May,2020",5/27/20,2020,5,Federal,0,0,0,171,,,,,,,,,,,,,,,,,,,,,,,,,,
Federal,US,,128,162,1,4848,1708,1974,29,"Jun,2020",6/30/20,2020,6,Federal,0,0,0,522,,,,,,,,,,,,,,,,,,,,,,,,,,
Federal,US,,414,106,0,14116,3832,1535,11,"Jul,2020",7/28/20,2020,7,Federal,0,0,0,341,,,,,,,,,,,,,,,,,,,,,,,,,,
Federal,US,,390,212,0,10773,1746,3936,17,"Aug,2020",8/25/20,2020,8,Federal,0,0,0,477,,,,,,,,,,,,,,,,,,,,,,,,,,
Federal,US,,318,240,1,11850,3070,2796,11,"Sep,2020",9/29/20,2020,9,Federal,0,0,0,57,,,,,,,,,,,,,,,,,,,,,,,,,,
Federal,US,,348,190,0,9819,2571,2366,4,"Oct,2020",10/27/20,2020,10,Federal,0,0,0,45,,,,,,,,,,,,,,,,,,,,,,,,,,
Federal,US,,924,472,0,10349,6151,3958,20,"Nov,2020",11/24/20,2020,11,Federal,0,0,0,372,,,,,,,,,,,,,,,,,,,,,,,,,,
Federal,US,,1367,1026,0,15593,15239,12273,36,"Dec,2020",12/29/20,2020,12,Federal,0,0,0,152,,,,,,,,,,,,,,,,,,,,,,,,,,
Federal,US,,1533,1211,1,5991,7627,11425,29,"Jan,2021",1/26/21,2021,1,Federal,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Florida,FL,0,136,0,0,155,202,0,5,"Apr,2020",4/29/20,2020,4,South,1213,26917,4972,0,56402,87861,127,99,75619,67915,95,128,97538,90812,6726,96009,89381,6628,109,105,68175,14,101,29,66,4,3,2.1,28.42,-81.55
Florida,FL,0,113,0,0,11964,1232,0,6,"May,2020",5/27/20,2020,5,South,1244,21981,4658,1155650,56402,87861,127,99,75619,67915,95,128,97538,90812,6726,96009,89381,6628,109,105,68175,14,101,29,66,4,3,2.1,28.42,-81.55
Florida,FL,0,197,0,0,10360,593,0,13,"Jun,2020",6/30/20,2020,6,South,1070,95379,4426,1181515,56402,87861,127,99,75619,67915,95,128,97538,90812,6726,96009,89381,6628,109,105,68175,14,101,29,66,4,3,2.1,28.42,-81.55
Florida,FL,0,1033,0,2,23114,4919,0,22,"Jul,2020",7/28/20,2020,7,South,3362,313468,12026,2375022,56402,87861,127,99,75619,67915,95,128,97538,90812,6726,96009,89381,6628,109,105,68175,14,101,29,66,4,3,2.1,28.42,-81.55
Florida,FL,601,1010,908,1,33552,8499,993,42,"Aug,2020",8/26/20,2020,8,South,4365,153272,12037,1617394,56402,87861,127,99,75619,67915,95,128,97538,90812,6726,96009,89381,6628,109,105,68175,14,101,29,66,4,3,2.1,28.42,-81.55
Florida,FL,0,672,929,0,1831,918,4250,46,"Sep,2020",9/30/20,2020,9,South,3157,81422,5666,1177434,56402,87861,127,99,75619,67915,95,128,97538,90812,6726,96009,89381,6628,109,105,68175,14,101,29,66,4,3,2.1,28.42,-81.55
Florida,FL,0,273,427,1,1584,261,462,36,"Oct,2020",10/28/20,2020,10,South,2481,93946,5306,1480635,56402,87861,127,99,75619,67915,95,128,97538,90812,6726,96009,89381,6628,109,105,68175,14,101,29,66,4,3,2.1,28.42,-81.55
Florida,FL,0,294,312,0,1635,391,161,17,"Nov,2020",11/25/20,2020,11,South,1865,191373,5640,2077984,56402,87861,127,99,75619,67915,95,128,97538,90812,6726,96009,89381,6628,109,105,68175,14,101,29,66,4,3,2.1,28.42,-81.55
Florida,FL,0,654,331,1,735,522,629,4,"Dec,2020",12/30/20,2020,12,South,3156,317158,8187,2975525,56402,87861,127,99,75619,67915,95,128,97538,90812,6726,96009,89381,6628,109,105,68175,14,101,29,66,4,3,2.1,28.42,-81.55
Florida,FL,0,715,807,1,0,216,444,14,"Jan,2021",1/26/21,2021,1,South,4925,389172,9643,2988007,56402,87861,127,99,75619,67915,95,128,97538,90812,6726,96009,89381,6628,109,105,68175,14,101,29,66,4,3,2.1,28.42,-81.55
Georgia,GA,,74,0,1,,224,0,7,"Apr,2020",4/29/20,2020,4,South,1009,22226,4323,141271,44289,51380,100,101,45552,53162,97,97,53647,49708,3939,54816,50798,4018,87,83,36774,14,62,14,55,20,2,3.7,32.16,-83.4715
Georgia,GA,,73,0,0,,187,0,9,"May,2020",5/27/20,2020,5,South,922,20831,2790,306283,44289,51380,100,101,45552,53162,97,97,53647,49708,3939,54816,50798,4018,87,83,36774,14,62,14,55,20,2,3.7,32.16,-83.4715
Georgia,GA,,64,61,0,,296,175,5,"Jun,2020",6/30/20,2020,6,South,763,34305,3105,366269,44289,51380,100,101,45552,53162,97,97,53647,49708,3939,54816,50798,4018,87,83,36774,14,62,14,55,20,2,3.7,32.16,-83.4715
Georgia,GA,,219,95,0,,175,302,9,"Jul,2020",7/28/20,2020,7,South,947,105061,7638,770397,44289,51380,100,101,45552,53162,97,97,53647,49708,3939,54816,50798,4018,87,83,36774,14,62,14,55,20,2,3.7,32.16,-83.4715
Georgia,GA,,287,236,0,,550,338,10,"Aug,2020",8/25/20,2020,8,South,1880,84119,5915,739504,44289,51380,100,101,45552,53162,97,97,53647,49708,3939,54816,50798,4018,87,83,36774,14,62,14,55,20,2,3.7,32.16,-83.4715
Georgia,GA,,172,289,1,,440,574,24,"Sep,2020",9/29/20,2020,9,South,1389,47555,3918,590045,44289,51380,100,101,45552,53162,97,97,53647,49708,3939,54816,50798,4018,87,83,36774,14,62,14,55,20,2,3.7,32.16,-83.4715
Georgia,GA,,95,114,0,,168,174,13,"Oct,2020",10/27/20,2020,10,South,958,42764,3177,629003,44289,51380,100,101,45552,53162,97,97,53647,49708,3939,54816,50798,4018,87,83,36774,14,62,14,55,20,2,3.7,32.16,-83.4715
Georgia,GA,,74,86,0,,232,210,3,"Nov,2020",11/24/20,2020,11,South,1473,110773,3125,751766,44289,51380,100,101,45552,53162,97,97,53647,49708,3939,54816,50798,4018,87,83,36774,14,62,14,55,20,2,3.7,32.16,-83.4715
Georgia,GA,,200,138,0,,373,343,4,"Dec,2020",12/29/20,2020,12,South,1482,194889,7260,1034942,44289,51380,100,101,45552,53162,97,97,53647,49708,3939,54816,50798,4018,87,83,36774,14,62,14,55,20,2,3.7,32.16,-83.4715
Georgia,GA,,269,263,0,,665,506,3,"Jan,2021",1/27/21,2021,1,South,3264,242993,8153,1103356,44289,51380,100,101,45552,53162,97,97,53647,49708,3939,54816,50798,4018,87,83,36774,14,62,14,55,20,2,3.7,32.16,-83.4715
Hawaii,HI,,0,0,0,14,0,0,0,"Apr,2020",4/29/20,2020,4,West,16,409,57,0,2535,2625,148,151,3460,3581,109,110,5375,4716,659,5279,4523,756,10,8,1718,3,7,3,5,1,2,3.36,20.79,-156.34
Hawaii,HI,,0,0,0,14,0,0,0,"May,2020",5/27/20,2020,5,West,1,38,14,54620,2535,2625,148,151,3460,3581,109,110,5375,4716,659,5279,4523,756,10,8,1718,3,7,3,5,1,2,3.36,20.79,-156.34
