date,state,dataQualityGrade,deathIncrease (Deaths),positiveIncrease (increasing cases),hospitalizedIncrease (Hospitalized),totalTestsViralIncrease (Tested)
8/8/20,NH,B,0,76,1,3075
8/9/20,NH,B,0,13,1,2411
8/10/20,NH,B,0,9,3,2942
8/11/20,NH,B,0,21,1,2078
8/12/20,NH,B,1,26,0,2592
8/13/20,NH,B,2,34,0,4431
8/14/20,NH,B,0,0,0,3452
8/15/20,NH,B,1,59,1,3409
8/16/20,NH,B,0,8,2,2098
8/17/20,NH,B,0,16,1,2123
8/18/20,NH,B,1,13,3,1624
8/19/20,NH,B,3,19,0,2317
8/20/20,NH,B,1,14,-2,2936
8/21/20,NH,B,0,0,0,0
8/22/20,NH,B,1,42,0,8840
8/23/20,NH,B,0,15,1,2466
8/24/20,NH,B,0,27,1,3183
8/25/20,NH,B,0,16,1,2794
8/26/20,NH,B,1,9,0,3576
8/27/20,NH,B,1,35,0,4243
8/28/20,NH,B,1,22,0,3959
8/29/20,NH,B,0,30,1,2793
8/30/20,NH,B,0,8,0,3711
8/31/20,NH,B,0,21,0,2520
9/1/20,NH,B,0,22,1,1021
9/2/20,NH,B,0,0,0,0
9/3/20,NH,B,0,50,0,8287
9/4/20,NH,B,0,21,1,4582
9/5/20,NH,B,0,56,1,4078
9/6/20,NH,B,1,23,1,4465
9/7/20,NH,B,0,29,0,3542
9/8/20,NH,B,0,18,0,2110
9/9/20,NH,B,0,0,0,0
9/10/20,NH,B,1,79,1,5788
9/11/20,NH,B,0,47,1,3677
9/12/20,NH,B,1,32,1,4046
9/13/20,NH,B,1,44,0,3257
9/14/20,NH,B,0,18,0,4444
9/15/20,NH,B,2,34,1,3001
9/16/20,NH,B,0,32,1,3158
9/17/20,NH,B,0,34,2,0
9/18/20,NH,B,0,47,0,9615
9/19/20,NH,B,0,59,0,0
9/20/20,NH,B,0,27,0,8523
9/21/20,NH,B,0,5,1,5644
9/22/20,NH,B,0,38,1,3133
9/23/20,NH,B,0,17,1,2925
9/24/20,NH,B,0,37,4,4298
9/25/20,NH,B,0,0,0,0
9/26/20,NH,B,1,77,2,4902
9/27/20,NH,B,0,51,2,9805
9/28/20,NH,B,0,36,1,0
9/29/20,NH,B,0,25,1,6576
9/30/20,NH,B,0,33,0,6503
10/1/20,NH,B,2,51,0,5339
10/2/20,NH,B,1,217,5,5055
10/3/20,NH,B,0,63,0,5180
10/4/20,NH,B,1,48,0,4829
10/5/20,NH,B,1,35,0,0
10/6/20,NH,B,2,51,0,3514
10/7/20,NH,B,2,69,2,7122
10/8/20,NH,B,1,78,2,5604
10/9/20,NH,B,0,0,0,0
10/10/20,NH,B,6,214,3,10991
10/11/20,NH,B,0,0,0,0
10/12/20,NH,B,1,51,2,4801
10/13/20,NH,B,0,136,6,10169
10/14/20,NH,B,2,70,2,5373
10/15/20,NH,B,5,77,1,4692
10/16/20,NH,B,2,88,0,5196
10/17/20,NH,B,1,111,0,1
10/18/20,NH,B,1,69,0,15272
10/19/20,NH,B,1,52,0,4949
10/20/20,NH,B,0,82,2,0
10/21/20,NH,B,1,89,0,9363
10/22/20,NH,B,1,77,2,8107
10/23/20,NH,B,1,118,0,6563
10/24/20,NH,B,2,126,0,6592
10/25/20,NH,B,0,90,1,4999
10/26/20,NH,B,2,69,2,6024
10/27/20,NH,B,0,134,3,5154
10/28/20,NH,B,3,110,4,5343
10/29/20,NH,B,4,127,0,7023
10/30/20,NH,B,0,116,2,7194
10/31/20,NH,B,1,200,2,6670
11/1/20,NH,B,0,130,1,0
11/2/20,NH,B,0,106,1,9938
11/3/20,NH,B,0,128,3,4512
11/4/20,NH,B,1,115,3,4226
11/5/20,NH,B,2,245,1,9321
11/6/20,NH,B,2,204,2,6453
11/7/20,NH,B,1,229,1,6551
11/8/20,NH,B,0,247,3,5485
11/9/20,NH,B,0,211,0,2707
11/10/20,NH,B,0,220,2,8200
11/11/20,NH,B,3,229,4,0
11/12/20,NH,B,3,322,4,16372
11/13/20,NH,B,3,459,7,0
11/14/20,NH,B,1,382,-7,0
11/15/20,NH,B,0,360,0,0
11/16/20,NH,B,1,358,13,27530
11/17/20,NH,B,2,274,0,5158
11/18/20,NH,B,2,446,5,6099
11/19/20,NH,B,2,528,4,8916
11/20/20,NH,B,1,520,1,8994
11/21/20,NH,B,1,484,2,8447
11/22/20,NH,B,4,317,1,9416
11/23/20,NH,B,0,444,1,5872
11/24/20,NH,B,1,340,1,4807
11/25/20,NH,B,1,394,1,9965
11/26/20,NH,B,0,0,0,0
11/27/20,NH,B,3,537,3,0
11/28/20,NH,B,6,689,1,0
11/29/20,NH,B,3,478,2,25100
11/30/20,NH,B,0,514,0,6496
12/1/20,NH,B,2,772,2,7941
12/2/20,NH,B,9,566,1,6549
12/3/20,NH,B,7,593,2,7051
12/4/20,NH,B,8,765,0,6500
12/5/20,NH,B,7,448,3,8885
12/6/20,NH,B,5,633,2,7388
12/7/20,NH,B,2,1045,0,5810
12/8/20,NH,B,0,807,0,6007
12/9/20,NH,B,4,969,2,7654
12/10/20,NH,B,14,681,1,7985
12/11/20,NH,B,6,1187,4,9556
12/12/20,NH,B,10,784,1,7294
12/13/20,NH,B,3,712,4,7138
12/14/20,NH,B,1,919,1,7544
12/15/20,NH,B,0,670,1,6149
12/16/20,NH,B,21,888,7,5919
12/17/20,NH,C,4,831,7,7541
12/18/20,NH,C,9,696,4,9667
12/19/20,NH,C,12,649,5,7768
12/20/20,NH,C,6,933,3,5746
12/21/20,NH,B,0,846,0,5351
12/22/20,NH,B,0,620,0,5079
12/23/20,NH,B,21,504,3,5853
12/24/20,NH,B,13,390,2,12749
12/25/20,NH,B,0,0,0,0
12/26/20,NH,B,11,1031,0,13326
12/27/20,NH,B,7,876,1,4198
12/28/20,NH,B,7,861,0,5673
12/29/20,NH,B,20,1027,6,4319
12/30/20,NH,B,6,545,0,5427
12/31/20,NH,B,18,786,1,7703
1/1/21,NH,B,0,0,0,0
1/2/21,NH,B,10,1156,8,0
1/3/21,NH,B,11,1266,3,18125
1/4/21,NH,B,1,878,3,4713
1/5/21,NH,B,11,664,2,5566
1/6/21,NH,B,24,846,1,6778
1/7/21,NH,B,11,423,3,7576
1/8/21,NH,B,19,891,0,10142
1/9/21,NH,B,16,719,0,0
1/10/21,NH,B,7,729,0,5879
1/11/21,NH,B,0,707,12,7117
1/12/21,NH,B,9,841,3,5777
1/13/21,NH,B,7,977,5,7445
1/14/21,NH,B,12,653,2,10190
1/15/21,NH,B,11,722,9,8568
1/16/21,NH,B,19,445,2,7744
1/17/21,NH,B,6,919,2,8028
1/18/21,NH,B,0,1000,0,5819
1/19/21,NH,B,5,845,14,5710
1/20/21,NH,B,12,728,5,11441
1/21/21,NH,B,12,857,6,9918
1/22/21,NH,B,9,657,7,8439
1/23/21,NH,B,10,625,3,10043
1/24/21,NH,B,6,761,8,7074
1/25/21,NH,B,3,431,7,6230
1/26/21,NH,B,4,404,5,3968
1/27/21,NH,B,12,391,2,9270
1/28/21,NH,B,16,695,7,10265
1/29/21,NH,B,14,580,8,9073
1/30/21,NH,B,6,524,4,11075
1/31/21,NH,B,15,333,4,7255
2/1/21,NH,B,2,363,-1,5215
2/2/21,NH,B,7,326,0,0
2/3/21,NH,B,10,337,6,13649
2/4/21,NH,B,9,396,6,6808
2/5/21,NH,B,6,478,2,9642
2/6/21,NH,B,7,466,4,10132
2/7/21,NH,B,6,318,2,6587
2/10/20,NJ,unknown,0,0,0,0
2/11/20,NJ,unknown,0,0,0,0
2/12/20,NJ,unknown,0,0,0,0
2/13/20,NJ,unknown,0,0,0,0
2/14/20,NJ,unknown,0,0,0,0
2/15/20,NJ,unknown,0,0,0,0
2/16/20,NJ,unknown,0,0,0,0
2/17/20,NJ,unknown,0,0,0,0
2/18/20,NJ,unknown,0,0,0,0
2/19/20,NJ,unknown,0,0,0,0
2/20/20,NJ,unknown,0,0,0,0
2/21/20,NJ,unknown,0,0,0,0
2/22/20,NJ,unknown,0,0,0,0
2/23/20,NJ,unknown,0,0,0,0
2/24/20,NJ,unknown,0,0,0,0
2/25/20,NJ,unknown,0,0,0,0
2/26/20,NJ,unknown,0,0,0,0
2/27/20,NJ,unknown,0,0,0,0
2/28/20,NJ,unknown,0,0,0,0
2/29/20,NJ,unknown,0,0,0,0
3/1/20,NJ,unknown,0,0,0,0
3/2/20,NJ,unknown,0,0,0,0
3/3/20,NJ,unknown,0,0,0,0
3/4/20,NJ,unknown,0,0,0,0
3/5/20,NJ,unknown,0,2,0,0
3/6/20,NJ,unknown,0,2,0,0
3/7/20,NJ,unknown,0,0,0,0
3/8/20,NJ,unknown,0,2,0,0
3/9/20,NJ,unknown,0,9,0,0
3/10/20,NJ,unknown,0,1,0,0
3/11/20,NJ,unknown,1,7,0,0
3/12/20,NJ,unknown,0,9,0,0
3/13/20,NJ,unknown,0,25,0,0
3/14/20,NJ,unknown,0,21,0,0
3/15/20,NJ,unknown,1,20,0,0
3/16/20,NJ,unknown,0,80,0,0
3/17/20,NJ,unknown,2,89,0,0
3/18/20,NJ,unknown,3,162,0,0
3/19/20,NJ,unknown,6,313,0,0
3/20/20,NJ,unknown,3,148,0,0
3/21/20,NJ,unknown,6,437,0,0
3/22/20,NJ,unknown,7,587,0,0
3/23/20,NJ,B,11,930,0,0
3/24/20,NJ,B,20,831,0,0
3/25/20,NJ,B,21,727,0,0
3/26/20,NJ,B,27,2474,0,0
3/27/20,NJ,A,32,1949,0,0
3/28/20,NJ,A,51,2299,0,0
3/29/20,NJ,A,26,2262,0,0
3/30/20,NJ,A,49,3250,0,0
3/31/20,NJ,A,98,2060,0,0
4/1/20,NJ,A,111,3559,0,0
4/2/20,NJ,A,205,3335,0,0
4/3/20,NJ,A,136,4305,0,0
4/4/20,NJ,A,242,4229,0,0
4/5/20,NJ,A,126,3381,0,0
4/6/20,NJ,A,150,3585,0,0
4/7/20,NJ,A,297,3326,0,0
4/8/20,NJ,A,338,3021,0,0
4/9/20,NJ,A,267,3590,0,0
4/10/20,NJ,A,285,3561,0,0
4/11/20,NJ,A,323,3563,0,0
4/12/20,NJ,A,240,3699,0,0
4/13/20,NJ,A,164,2734,0,0
4/14/20,NJ,A,411,4240,0,0
4/15/20,NJ,A,409,2206,0,0
4/16/20,NJ,A,421,4287,0,0
4/17/20,NJ,A,364,3150,0,0
4/18/20,NJ,A,286,2953,0,0
4/19/20,NJ,A,171,3881,0,0
4/20/20,NJ,A,208,3505,0,0
4/21/20,NJ,A,414,3581,0,0
4/22/20,NJ,A,343,3478,0,0
4/23/20,NJ,A,332,4124,0,0
4/24/20,NJ,A,279,2207,0,0
4/25/20,NJ,A,280,3327,0,0
4/26/20,NJ,A,102,3515,0,0
4/27/20,NJ,A,139,2150,0,0
4/28/20,NJ,A+,428,2668,0,0
4/29/20,NJ,A+,349,2408,0,0
4/30/20,NJ,A+,480,2388,0,0
5/1/20,NJ,A+,336,2538,0,0
5/2/20,NJ,A+,225,2541,0,0
5/3/20,NJ,A+,155,3031,0,0
5/4/20,NJ,A+,62,1526,0,0
5/5/20,NJ,A+,341,2332,0,0
5/6/20,NJ,A+,321,1308,0,0
5/7/20,NJ,A+,264,1749,0,0
5/8/20,NJ,A+,170,1827,0,0
5/9/20,NJ,A+,177,1646,0,0
5/10/20,NJ,A+,151,1457,0,0
5/11/20,NJ,A+,60,1415,0,425933
5/12/20,NJ,A+,212,813,0,7127
5/13/20,NJ,A+,202,833,0,8390
5/14/20,NJ,A+,252,1157,0,10246
5/15/20,NJ,A+,197,1219,0,11276
5/16/20,NJ,A+,114,1197,0,12252
5/17/20,NJ,A+,110,1251,0,12341
5/18/20,NJ,A+,83,1712,0,18004
5/19/20,NJ,A+,152,988,0,14613
5/20/20,NJ,A+,168,1405,0,11161
5/21/20,NJ,A+,102,1100,0,12931
5/22/20,NJ,A+,148,1265,0,11040
5/23/20,NJ,A+,99,410,0,23421
5/24/20,NJ,A+,54,1055,0,25072
5/25/20,NJ,A+,15,943,0,19990
5/26/20,NJ,A+,52,676,16373,12095
5/27/20,NJ,A+,151,880,224,24433
5/28/20,NJ,A+,67,1204,181,25532
5/29/20,NJ,A+,135,1050,182,30554
5/30/20,NJ,A+,106,778,161,28897
5/31/20,NJ,A+,67,846,76,0
6/1/20,NJ,A+,26,474,25,50292
6/2/20,NJ,A+,52,640,168,22077
6/3/20,NJ,A+,112,554,0,19743
6/4/20,NJ,A+,95,480,214,20309
6/5/20,NJ,A+,82,822,276,61162
6/6/20,NJ,A+,58,576,143,24125
6/7/20,NJ,A+,71,280,27,17409
6/8/20,NJ,A+,39,341,0,14664
6/9/20,NJ,A+,93,314,19,14408
6/10/20,NJ,A+,76,567,154,19437
6/11/20,NJ,A+,67,486,269,21859
6/12/20,NJ,A+,49,373,115,24603
6/13/20,NJ,A+,103,460,100,22819
6/14/20,NJ,A+,37,290,30,19401
6/15/20,NJ,A+,52,230,18,18467
6/16/20,NJ,A+,52,345,124,15699
6/17/20,NJ,A+,42,307,131,16059
6/18/20,NJ,A+,32,428,0,23893
6/19/20,NJ,A+,35,410,257,22609
6/20/20,NJ,A+,23,367,0,24530
6/21/20,NJ,A+,15,325,0,26094
6/22/20,NJ,A+,28,286,134,22432
6/23/20,NJ,A+,56,351,111,16052
6/24/20,NJ,A+,46,196,86,16194
6/25/20,NJ,A+,23,324,70,21265
6/26/20,NJ,A+,43,419,84,25762
6/27/20,NJ,A+,36,313,71,20578
6/28/20,NJ,A+,27,331,18,20583
6/29/20,NJ,A+,19,106,6,16151
6/30/20,NJ,A+,43,438,0,18390
7/1/20,NJ,A+,43,299,207,20563
7/2/20,NJ,A+,27,468,87,20976
7/3/20,NJ,A+,58,435,73,21588
7/4/20,NJ,A+,25,323,19,23047
7/5/20,NJ,A+,22,382,4,26092
7/6/20,NJ,A+,19,233,0,14569
7/7/20,NJ,A+,53,306,9,10924
7/8/20,NJ,A+,52,215,180,17715
7/9/20,NJ,A+,25,243,79,21569
7/10/20,NJ,A+,31,439,62,23741
7/11/20,NJ,A+,46,367,65,38126
7/12/20,NJ,A+,16,378,0,24320
7/13/20,NJ,A+,19,258,0,14781
7/14/20,NJ,A+,22,455,0,20846
7/15/20,NJ,A+,25,413,142,21116
7/16/20,NJ,A+,31,271,0,17557
7/17/20,NJ,A+,19,99,229,9024
7/18/20,NJ,A+,15,308,61,12522
7/19/20,NJ,A+,8,-7,0,9687
7/20/20,NJ,A+,10,201,-6,11737
7/21/20,NJ,A+,23,353,41,15081
7/22/20,NJ,A+,24,443,85,22974
7/23/20,NJ,A+,24,294,0,18709
7/24/20,NJ,A+,35,502,0,28006
7/25/20,NJ,A+,11,554,130,0
7/26/20,NJ,A+,12,539,0,65645
7/27/20,NJ,A+,18,477,7,30552
7/28/20,NJ,A+,22,526,0,0
7/29/20,NJ,A+,18,524,0,58841
7/30/20,NJ,A+,11,239,244,16882
7/31/20,NJ,A+,11,727,0,36765
8/1/20,NJ,A+,12,426,0,0
8/2/20,NJ,A+,6,357,0,49549
8/3/20,NJ,A+,10,293,0,18702
8/4/20,NJ,A+,11,404,0,0
8/5/20,NJ,A+,7,392,0,22438
8/6/20,NJ,A+,7,419,0,43227
8/7/20,NJ,A+,11,403,384,22547
8/8/20,NJ,A+,9,411,0,0
8/9/20,NJ,A+,5,366,43,49060
8/10/20,NJ,A+,4,278,0,22194
8/11/20,NJ,A+,12,491,60,26264
8/12/20,NJ,A+,11,494,44,25706
8/13/20,NJ,A+,8,709,29,27674
8/14/20,NJ,A+,10,604,36,26151
8/15/20,NJ,A+,9,323,36,31542
8/16/20,NJ,A+,2,50,9,28803
8/17/20,NJ,A+,4,338,12,20884
8/18/20,NJ,A+,10,380,41,21675
8/19/20,NJ,A+,11,382,52,24967
8/20/20,NJ,A+,6,141,48,27495
8/21/20,NJ,A+,9,325,34,30485
8/22/20,NJ,A+,2,459,52,33048
8/23/20,NJ,A+,3,282,3,0
8/24/20,NJ,A+,3,258,4,28072
8/25/20,NJ,A+,4,355,16,21083
8/26/20,NJ,A+,10,326,41,23689
8/27/20,NJ,A+,7,360,51,27252
8/28/20,NJ,A+,10,399,26,0
8/29/20,NJ,A+,3,393,31,58911
8/30/20,NJ,A+,4,314,10,28587
8/31/20,NJ,A+,8,372,0,21584
9/1/20,NJ,A+,5,380,40,0
9/2/20,NJ,A+,11,348,40,44349
9/3/20,NJ,A+,7,421,31,27748
9/4/20,NJ,A+,7,493,32,34707
9/5/20,NJ,A+,7,384,20,0
9/6/20,NJ,A+,4,351,6,37585
9/7/20,NJ,A+,2,360,6,52221
9/8/20,NJ,A+,5,308,10,16218
9/9/20,NJ,A+,8,391,42,20403
9/10/20,NJ,A+,5,490,34,22505
9/11/20,NJ,A+,9,524,30,27132
9/12/20,NJ,A+,4,504,32,0
9/13/20,NJ,A+,5,324,13,27744
9/14/20,NJ,A+,4,368,2,21440
9/15/20,NJ,A+,9,489,38,22341
9/16/20,NJ,A+,9,445,29,22661
9/17/20,NJ,A+,3,636,39,30846
9/18/20,NJ,A+,4,551,25,26098
9/19/20,NJ,A+,3,510,24,0
9/20/20,NJ,A+,3,489,10,60875
9/21/20,NJ,A+,2,435,5,0
9/22/20,NJ,A+,7,510,35,44858
9/23/20,NJ,A+,8,490,45,25098
9/24/20,NJ,A+,9,644,37,29057
9/25/20,NJ,A+,6,627,33,26907
9/26/20,NJ,A+,6,829,39,33857
9/27/20,NJ,A+,6,760,3,0
9/28/20,NJ,A+,-2,619,11,53736
9/29/20,NJ,A+,10,551,41,0
9/30/20,NJ,A+,9,822,60,46728
10/1/20,NJ,A+,5,716,38,0
10/2/20,NJ,A+,4,838,34,59095
10/3/20,NJ,A+,4,1045,0,0
10/4/20,NJ,A+,1,701,49,61967
10/5/20,NJ,A+,2,579,17,23964
10/6/20,NJ,A+,9,720,0,0
10/7/20,NJ,B,5,620,62,23752
10/8/20,NJ,B,8,1412,124,60857
10/9/20,NJ,B,4,983,58,36321
10/10/20,NJ,B,7,990,47,35033
10/11/20,NJ,B,3,847,26,0
10/12/20,NJ,B,1,553,12,57576
10/13/20,NJ,B,7,1145,71,0
10/14/20,NJ,B,9,1141,0,65270
10/15/20,NJ,B,6,1179,115,33490
10/16/20,NJ,B,5,1000,68,31042
10/17/20,NJ,B,2,1164,0,34397
10/18/20,NJ,B,7,1430,0,0
10/19/20,NJ,B,3,1371,113,81909
10/20/20,NJ,B,13,1235,89,17595
10/21/20,NJ,B,18,1301,79,28823
10/22/20,NJ,B,18,1444,76,33489
10/23/20,NJ,B,10,1315,12705,40373
10/24/20,NJ,B,8,2206,40,0
10/25/20,NJ,B,4,1407,25,47897
10/26/20,NJ,B,7,1495,23,69352
10/27/20,NJ,B,14,2081,104,29579
10/28/20,NJ,A,18,2015,71,38798
10/29/20,NJ,A,8,1973,64,48920
10/30/20,NJ,A,7,2398,64,0
10/31/20,NJ,A,11,1751,75,83575
11/1/20,NJ,A,4,2126,33,0
11/2/20,NJ,A,3,1795,17,65691
11/3/20,NJ,A,18,2405,133,44862
11/4/20,NJ,A,16,3041,87,0
11/5/20,NJ,A,12,2576,97,51393
11/6/20,NJ,A,13,2772,123,45384
11/7/20,NJ,A,9,3800,72,100194
11/8/20,NJ,A,4,2494,50,0
11/9/20,NJ,A,11,2553,36,73657
11/10/20,NJ,A,21,4435,117,0
11/11/20,NJ,A,15,3733,147,47506
11/12/20,NJ,A,19,4236,161,39805
11/13/20,NJ,A,27,4023,105,44633
11/14/20,NJ,A,26,4970,70,41496
11/15/20,NJ,A,18,5042,82,128343
11/16/20,NJ,A,14,2734,88,0
11/17/20,NJ,A,38,4735,89,35621
11/18/20,NJ,A,37,4759,53,91457
11/19/20,NJ,A,34,4871,400,0
11/20/20,NJ,A,23,4325,177,51552
11/21/20,NJ,A,34,5252,168,49642
11/22/20,NJ,A,15,4441,106,53807
11/23/20,NJ,A,11,4040,123,54117
11/24/20,NJ,A,47,4971,250,50313
11/25/20,NJ,A,67,4755,234,101760
11/26/20,NJ,A,39,5160,124,0
11/27/20,NJ,A,17,4497,152,0
11/28/20,NJ,A,23,4530,136,116245
11/29/20,NJ,A,13,4499,95,0
11/30/20,NJ,A,15,3815,0,142912
12/1/20,NJ,A,90,5443,92,0
12/2/20,NJ,A,62,5155,440,47091
12/3/20,NJ,A,64,5556,242,43249
12/4/20,NJ,A,46,6426,176,0
12/5/20,NJ,A,51,6048,198,103947
12/6/20,NJ,A,15,6632,95,0
12/7/20,NJ,A,15,4137,104,0
12/8/20,NJ,A,90,6319,259,68563
12/9/20,NJ,A,116,5119,256,139179
12/10/20,NJ,A,66,5800,184,49230
12/11/20,NJ,A,54,4335,203,49257
12/12/20,NJ,A,70,6888,250,0
12/13/20,NJ,A,19,4711,122,0
12/14/20,NJ,A,24,5337,77,199623
12/15/20,NJ,A,97,4701,225,83688
12/16/20,NJ,A,131,6306,325,75292
12/17/20,NJ,A,77,4911,141,0
12/18/20,NJ,A,44,4445,287,150090
12/19/20,NJ,A,49,4859,143,0
12/20/20,NJ,A,21,5731,150,0
12/21/20,NJ,A,29,3686,102,199818
12/22/20,NJ,A,103,5266,260,0
12/23/20,NJ,A,140,5453,263,52124
12/24/20,NJ,A,78,5330,231,50714
12/25/20,NJ,A,51,5605,164,62004
12/26/20,NJ,A,18,4331,55,0
12/27/20,NJ,A,17,2895,116,0
12/28/20,NJ,A,21,3313,110,197153
12/29/20,NJ,A,126,4407,301,35968
12/30/20,NJ,A,175,5230,306,0
12/31/20,NJ,A,90,5712,236,42289
1/1/21,NJ,A,118,5918,1246,56939
1/2/21,NJ,A,27,5799,64,0
1/3/21,NJ,A,21,4088,107,0
1/4/21,NJ,A,36,2358,27,0
1/5/21,NJ,A,138,6271,288,223176
1/6/21,NJ,A,141,5848,266,45013
1/7/21,NJ,A,123,7539,191,0
1/8/21,NJ,A,110,6949,222,58002
1/9/21,NJ,A,98,7427,3434,65813
1/10/21,NJ,A,32,5646,82,0
1/11/21,NJ,A,46,5334,82,0
1/12/21,NJ,A,107,4587,242,227054
1/13/21,NJ,A,122,7880,237,0
1/14/21,NJ,A,92,7092,190,62584
1/15/21,NJ,A,67,6369,176,141655
1/16/21,NJ,A,94,5999,215,0
1/17/21,NJ,A,25,5132,92,0
1/18/21,NJ,A,19,3853,79,0
1/19/21,NJ,A,54,4628,236,185884
1/20/21,NJ,A,152,5438,205,85502
1/21/21,NJ,A,96,5049,184,0
1/22/21,NJ,A,115,4200,164,53449
1/23/21,NJ,A,59,7147,3909,45233
1/24/21,NJ,A,17,5272,105,0
1/25/21,NJ,A,21,4143,69,0
1/26/21,NJ,A,133,4776,223,196675
1/27/21,NJ,A,115,4810,218,42209
1/28/21,NJ,A,81,4746,246,45109
1/29/21,NJ,A,82,5986,201,56275
1/30/21,NJ,A,72,5274,145,0
1/31/21,NJ,A,29,4286,73,0
2/1/21,NJ,A,29,3517,77,167610
2/2/21,NJ,A,71,3150,201,0
2/3/21,NJ,A,109,2311,162,35529
2/4/21,NJ,A,100,3289,188,22954
2/5/21,NJ,A,93,4228,161,33832
2/6/21,NJ,A,78,4511,119,53726
2/7/21,NJ,A,25,4332,71,0
3/5/20,NM,unknown,0,0,0,0
3/6/20,NM,unknown,0,0,0,0
3/7/20,NM,unknown,0,0,0,0
3/8/20,NM,unknown,0,0,0,0
3/9/20,NM,unknown,0,0,0,0
3/10/20,NM,unknown,0,3,0,0
3/11/20,NM,unknown,0,2,0,0
3/12/20,NM,unknown,0,5,0,0
3/13/20,NM,unknown,0,0,0,0
3/14/20,NM,unknown,0,3,0,0
3/15/20,NM,unknown,0,4,0,0
3/16/20,NM,unknown,0,6,0,0
3/17/20,NM,unknown,0,5,0,0
3/18/20,NM,unknown,0,7,0,0
3/19/20,NM,unknown,0,8,0,0
3/20/20,NM,unknown,0,14,0,0
3/21/20,NM,unknown,0,0,0,0
3/22/20,NM,A,0,8,0,0
3/23/20,NM,A,0,18,0,0
3/24/20,NM,A,1,17,0,0
3/25/20,NM,A,0,12,0,0
3/26/20,NM,A,0,24,0,0
3/27/20,NM,A,0,55,0,0
3/28/20,NM,A,1,46,0,0
3/29/20,NM,A,0,0,0,0
3/30/20,NM,A,2,44,0,0
3/31/20,NM,A,1,34,0,0
4/1/20,NM,A,1,48,0,0
4/2/20,NM,A,1,40,0,0
4/3/20,NM,A,3,92,0,0
4/4/20,NM,A,1,48,0,0
4/5/20,NM,A,1,81,0,0
4/6/20,NM,A,0,62,0,0
4/7/20,NM,A,1,108,0,0
4/8/20,NM,A,3,71,0,0
4/9/20,NM,A,3,226,0,0
4/10/20,NM,A,0,0,0,0
4/11/20,NM,A,1,83,0,0
4/12/20,NM,A,6,71,0,0
4/13/20,NM,A,5,100,181,0
4/14/20,NM,A,5,62,0,0
4/15/20,NM,A,0,77,34,0
4/16/20,NM,A,8,113,15,0
4/17/20,NM,A,7,114,12,0
4/18/20,NM,A,2,87,16,0
4/19/20,NM,A,2,47,16,0
4/20/20,NM,A,3,126,17,0
4/21/20,NM,A,7,101,15,0
4/22/20,NM,A,6,138,25,0
4/23/20,NM,A,7,169,36,0
4/24/20,NM,C,6,142,45,0
4/25/20,NM,C,9,139,0,0
4/26/20,NM,C,6,66,0,0
4/27/20,NM,C,5,97,69,0
4/28/20,NM,C,6,151,28,0
4/29/20,NM,C,2,239,27,0
4/30/20,NM,C,11,198,0,0
5/1/20,NM,C,8,102,51,0
5/2/20,NM,C,8,219,0,0
5/3/20,NM,C,12,118,0,0
5/4/20,NM,C,5,181,80,0
5/5/20,NM,C,6,107,20,0
5/6/20,NM,C,7,153,0,0
5/7/20,NM,C,3,202,73,0
5/8/20,NM,C,9,180,29,0
5/9/20,NM,C,10,105,0,0
5/10/20,NM,C,9,85,0,0
5/11/20,NM,C,8,206,97,0
5/12/20,NM,C,11,143,0,110289
5/13/20,NM,C,12,152,0,4722
5/14/20,NM,C,11,139,0,4590
5/15/20,NM,C,11,159,0,4857
5/16/20,NM,C,6,185,0,4116
5/17/20,NM,C,6,91,0,4679
5/18/20,NM,C,5,158,0,4367
5/19/20,NM,C,6,96,0,4626
5/20/20,NM,C,7,125,253,5098
5/21/20,NM,C,11,155,0,5423
5/22/20,NM,C,8,153,0,5616
5/23/20,NM,C,6,170,0,10736
5/24/20,NM,C,9,148,104,4362
5/25/20,NM,C,3,83,21,3880
5/26/20,NM,C,5,104,18,3285
5/27/20,NM,C,4,122,0,-1103
5/28/20,NM,C,6,112,35,4001
5/29/20,NM,C,9,129,0,4717
5/30/20,NM,C,7,131,0,6186
5/31/20,NM,C,5,65,0,5157
6/1/20,NM,C,6,111,0,3511
6/2/20,NM,C,5,224,99,3722
6/3/20,NM,C,8,116,0,6159
6/4/20,NM,C,8,213,0,4761
6/5/20,NM,C,4,319,73,6883
6/6/20,NM,C,5,128,0,4507
6/7/20,NM,C,4,140,44,5228
6/8/20,NM,C,4,122,25,4426
6/9/20,NM,C,4,43,25,2856
6/10/20,NM,C,6,145,0,3900
6/11/20,NM,C,10,117,42,5323
6/12/20,NM,C,6,159,0,4404
6/13/20,NM,C,5,95,0,3710
6/14/20,NM,C,4,102,0,4671
6/15/20,NM,C,5,122,61,4256
6/16/20,NM,C,7,88,12,3632
6/17/20,NM,C,5,132,17,4344
6/18/20,NM,C,4,88,11,0
6/19/20,NM,C,8,107,9,8705
6/20/20,NM,C,2,170,5,4035
6/21/20,NM,C,3,135,6,4794
6/22/20,NM,C,0,129,8,4645
6/23/20,NM,B,7,144,22,4007
6/24/20,NM,B,4,152,17,6022
6/25/20,NM,B,5,202,18,6565
6/26/20,NM,B,4,216,17,5968
6/27/20,NM,B,2,211,23,2321
6/28/20,NM,B,1,190,14,8089
6/29/20,NM,B,1,173,11,6672
6/30/20,NM,B,4,165,26,6461
